Latitude,Longitude,Locations,year,fatalities,ground
32.65086,51.68387,"Isfahan, Iran",1995,12   (passengers:6  crew:6),0
10.42505,-75.53837,"Cartagena, Colombia",1995,51   (passengers:46  crew:5),0
35.1982,-111.6513,"Flagstaff, Arizona",1995,1   (passengers:0  crew:1),0
54.01185,-132.14784,"Masset, British Columbia, Canada",1995,5   (passengers:3  crew:2),0
37.65819,-121.87713,"Pleasanton, California",1995,1   (passengers:0  crew:1),0
48.02157,-123.00063,"Blyn, Washington",1995,3   (passengers:2  crew:1),0
34.05349,-118.24532,"Los Angeles, California",1995,2   (passengers:2  crew:0),0
27.69329,85.32227,"Kathmandu, Nepal",1995,2   (passengers:1  crew:1),0
56.01468,92.87089,"Near Krasnoyarsk, Russia",1995,3   (passengers:1  crew:2),0
48.93346,2.42324,"Le Bourget, France",1995,10   (passengers:7  crew:3),0
25.03737,121.56355,Taiwan,1995,4   (passengers:0  crew:4),0
35.97155,-112.12933,"Near Tusayan, Arizona",1995,8   (passengers:7  crew:1),0
39.10344,-94.58311,"Kansas City, Missouri",1995,3   (passengers:0  crew:3),0
59.24233,163.06881,"Ossora, Russia",1995,9   (passengers:3  crew:6),0
39.52756,-119.8135,"Reno, Nevada",1995,1   (passengers:0  crew:1),0
-37.78781,175.27996,"Near Hamilton, New Zealand",1995,6   (passengers:4  crew:2),0
44.61847,26.08778,"Near Balotesti, Romania",1995,60   (passengers:50  crew:10),0
32.93885,-85.95295,"Near Alexander City, Alabama",1995,8   (passengers:6  crew:2),0
6.45471,3.38877,"Lagos, Nigeria",1995,1   (passengers:0  crew:1),0
-23.70267,133.88131,"Alice Springs, Australia",1995,3   (passengers:1  crew:2),0
9.79124,80.0774,"Palaly AFB, Sri Lanka",1995,52   (passengers:49  crew:3),0
49.42144,-94.09357,"Sioux Falls, Ontario, Canada",1995,8   (passengers:5  crew:3),0
-0.20562,-78.5088,"Quito, Ecuador",1995,7   (passengers:5  crew:2),0
4.73617,-75.90567,"Cerro San Jeronimo, Colombia",1995,9   (passengers:5  crew:4),0
43.60768,-116.1934,"Near Boise, Idaho",1995,6   (passengers:0  crew:6),0
53.7948,-1.54653,"Near Leeds, England",1995,12   (passengers:9  crew:3),0
5.19619,-73.14543,"Miraflores, Colombia",1995,2   (passengers:2  crew:0),0
14.42059,-16.9634,"Off Mbour, Senegal",1995,6   (passengers:4  crew:2),0
33.74832,-84.39111,"Atlanta, Georgia",1995,0   (passengers:0  crew:0),0
-40.35682,175.60957,"Near Palmerston North, New Zealand",1995,5   (passengers:4  crew:1),0
48.70408,44.45174,"Volgograd, Russia",1995,12   (passengers:?  crew:?),0
55.75697,37.61502,Russia,1995,13   (passengers:11  crew:2),0
-15.66582,15.80146,"Cuvela, Angola",1995,48   (passengers:45  crew:3),0
6.45471,3.38877,"Lagos, Nigeria",1995,16   (passengers:16  crew:0),0
18.42558,-68.96918,"La Romana, Dominican Republic",1995,2   (passengers:0  crew:2),0
57.79518,-152.39469,"Kodiak, Alaska",1995,4   (passengers:3  crew:1),0
-9.45507,147.20382,Papua New Guinea,1995,3   (passengers:1  crew:2),0
59.23483,-135.44305,"Haines, Alaska",1995,6   (passengers:5  crew:1),0
-9.45507,147.20382,Papua New Guinea,1995,15   (passengers:13  crew:2),0
-6.17148,106.82649, Indonesia,1995,1   (passengers:0  crew:1),0
-18.91003,47.52737,Madagascar,1995,34   (passengers:29  crew:5),0
-9.45507,147.20382,Papua New Guinea,1995,2   (passengers:1  crew:1),0
-26.20491,28.04007,"Johannesburg, South Africa",1995,3   (passengers:0  crew:3),0
-3.63145,134.87602,"Near Kaimana, Indonesia",1995,10   (passengers:6  crew:4),0
13.64269,-88.79226,"Mt. Chichontepec, San Vincente, El Salvador",1995,65   (passengers:58  crew:7),0
7.20804,-75.60695,"Nevada del Huila, Colombia",1995,10   (passengers:8  crew:2),0
33.5988,-85.10537,"Near Carrollton, Georgia",1995,10   (passengers:9  crew:1),0
58.29973,-134.40679,Alaska,1995,1   (passengers:0  crew:1),0
36.89963,-113.93461,"Beaver Dam, Arizona",1995,8   (passengers:7  crew:1),0
43.6487,-79.38545,"Toronto, Ontario, Canada",1995,7   (passengers:0  crew:7),0
2.18238,-73.78482,"Near La Macarena, Colombia",1995,21   (passengers:17  crew:4),0
34.43738,70.45955,"Jalalabad, Afghanistan",1995,3   (passengers:3  crew:0),0
6.93195,79.84556,"Off Colombo, Sri Lanka",1995,81   (passengers:76  crew:5),0
26.53308,-77.07093,"Marsh Harbour, Bahamas",1995,5   (passengers:4  crew:1),0
4.24428,117.88812,"Tawau,  Malaysia",1995,34   (passengers:32  crew:2),0
-31.09057,150.92862,"Tamworth, Australia",1995,2   (passengers:0  crew:2),0
47.40705,110.23505,"Near Moron, Mongolia",1995,42   (passengers:36  crew:6),0
61.21753,-149.85826,"Anchorage, Alaska",1995,24   (passengers:20  crew:4),0
54.36657,40.53636,"Sterligov Cape, Russia",1995,15   (passengers:10  crew:5),0
50.02465,-125.2482,"Campbell River, British Columbia, Canada",1995,8   (passengers:7  crew:1),0
4.72013,96.93277,"Gunung Antara, Indonesia",1995,1   (passengers:0  crew:1),0
37.22873,-107.60048,"Bayfield, Colorado",1995,3   (passengers:2  crew:1),0
-9.45507,147.20382,"Papua, New Guinea",1995,13   (passengers:?  crew:?),0
19.45656,-99.24872,"Near Piedras Negras, Mexico",1995,9   (passengers:8  crew:1),0
-32.14897,-65.05782,"Near Luyaba, Argentina",1995,53   (passengers:48  crew:5),0
10.54199,7.43589,"Kaduna, Nigeria",1995,9   (passengers:9  crew:0),0
9.65879,80.01898,"Off Jaffna Peninsula , Sri Lanka",1995,63   (passengers:57  crew:6),0
5.28987,115.24055,"Off Labuan, Malaysia",1995,10   (passengers:8  crew:2),0
40.41066,49.87223,"Baku, Azerbaijan",1995,2   (passengers:0  crew:2),0
4.04775,9.69495,"Near Douala, Cameroon",1995,72   (passengers:68  crew:4),0
55.75697,37.61502,Russia,1995,54   (passengers:52  crew:2),0
47.99292,139.53994,"Near Grossevichi, Russia",1995,98   (passengers:90  crew:8),0
18.23876,-72.10608,"Near Belle Anse, Haiti",1995,20   (passengers:18  crew:2),0
45.35165,10.8442,"Verona  - Villafranca, Italy",1995,49   (passengers:41  crew:8),0
-8.43281,18.63307,"Cahungula, Angola",1995,141   (passengers:137  crew:4),0
3.69991,-76.3216,"Near Buga, Valle del Cauca, Colombia",1995,160   (passengers:152  crew:8),0
-9.45507,147.20382,Papua New Guinea,1995,2   (passengers:1  crew:1),0
-6.26423,14.23433,Zaire,1996,2   (passengers:0  crew:2),225
13.11201,-59.61269,"Off Bridgetown, Barbados",1996,1   (passengers:1  crew:0),0
11.9555,8.49748,"Near Kano, Nigeria",1996,14   (passengers:?  crew:?),0
9.82805,80.24238,"Off Point Pedro, Sri Lanka",1996,39   (passengers:?  crew:?),0
-41.51191,173.95516,"Near Blenheim, New Zealand",1996,5   (passengers:5  crew:0),0
-25.29738,-57.62775,"Asuncion, Paraguay",1996,4   (passengers:1  crew:3),24
34.50677,-109.36559,"St. Johns, Arizona",1996,4   (passengers:2  crew:2),0
19.78781,-70.69455,"Off Puerto Plata, Domincan Republic",1996,189   (passengers:176  crew:13),0
36.74452,-106.44481,"Near Ensenada, Mexico",1996,8   (passengers:6  crew:2),0
31.62096,65.70341,"Near Kandahar, Afghanistan",1996,20   (passengers:?  crew:?),0
18.54498,-72.3356,"Port-au-Prince, Hati",1996,11   (passengers:9  crew:2),0
14.95474,-90.21995,"El Zapotal, Guatemala",1996,2   (passengers:0  crew:2),0
47.80066,13.04337,"Salzburg, Austria",1996,10   (passengers:8  crew:2),0
15.24253,32.4988,"Jabal Awliya, Sudan",1996,91   (passengers:85  crew:6),0
-8.42195,20.73961,"Lukapa, Angola",1996,8   (passengers:3  crew:5),0
-16.40073,-71.53646,"Arequipa, Peru",1996,123   (passengers:117  crew:6),0
-23.56287,-46.65469,"Sao Paulo, Brazil",1996,9   (passengers:7  crew:2),0
-5.87404,-78.7875,"Near Mesones Muro, Peru",1996,23   (passengers:?  crew:?),0
37.9514,58.39028,Turkmenistan,1996,12   (passengers:9  crew:3),0
11.69939,-70.19934,"Near Punto Fijo, Venezuela",1996,8   (passengers:7  crew:1),0
24.5545,-81.80023,"Key West, Florida",1996,5   (passengers:1  crew:4),0
42.64276,18.11065,"Near Dubrovnik, Croatia",1996,35   (passengers:29  crew:6),0
50.11772,40.87455,"Near Petropavlovsk, Russia",1996,20   (passengers:11  crew:9),0
25.03737,121.56355,Taiwan,1996,6   (passengers:6  crew:0),0
41.13482,-104.82154,"Cheyenne, Wyoming",1996,3   (passengers:2  crew:1),0
15.60867,32.53578,Sudan,1996,53   (passengers:48  crew:5),0
54.50529,-128.59013,"Near Terrace, British Columbia, Canada",1996,2   (passengers:0  crew:2),0
24.70029,-105.99354,"Otaez, Mexico",1996,16   (passengers:14  crew:2),0
25.85695,-81.38485,"Everglades, Miami, Florida",1996,110   (passengers:105  crew:5),0
-9.45507,147.20382,Papua New Guinea,1996,1   (passengers:1  crew:0),0
51.50643,-0.12721,United Kingdom,1996,3   (passengers:2  crew:1),0
-4.31047,15.28932,"Kinshasa, Democratic Republic Congo",1996,10   (passengers:2  crew:8),0
37.27253,49.59309,"Rasht, Iran",1996,7   (passengers:0  crew:7),0
-19.04728,146.39142,"Near Rollingstone, Queensland  Australia",1996,18   (passengers:?  crew:?),0
33.58326,130.38365,"Fukuoka, Japan",1996,3   (passengers:3  crew:0),0
31.25516,121.47471,"Shanghai, China",1996,2   (passengers:1  crew:1),0
30.42085,-87.21723,"Pensacola, Florida",1996,2   (passengers:2  crew:0),0
-9.45507,147.20382,"Papua, New Guinea",1996,20   (passengers:19  crew:1),0
32.11355,76.47784,"Near Kanda, India",1996,9   (passengers:6  crew:3),0
51.43588,5.48546,"Near Eindhoven, The Netherlands",1996,34   (passengers:30  crew:4),0
40.80819,-72.75816,"Off East Moriches, New York",1996,230   (passengers:212  crew:18),0
19.38924,-99.12855,"Near Playa del Carmen, Mexico",1996,1   (passengers:1  crew:0),0
61.78562,-161.32324,"Russian Mission, Alaska",1996,4   (passengers:1  crew:3),0
12.44435,98.60662,"Mergui, Manmar",1996,8   (passengers:8  crew:0),0
43.88808,-79.28666,"Markham Bay, Canada",1996,2   (passengers:0  crew:2),0
50.86047,-120.26632,"Bronson Creek, British Columbia, Canada",1996,1   (passengers:0  crew:1),0
35.34585,-83.27765,"Near Jackson Hole, Wyoming",1996,9   (passengers:1  crew:8),0
53.2108,-131.98583,"Near Alliford Bay, British Columbia, Canada2",1996,3   (passengers:2  crew:1),0
31.88835,-116.584,Yugosalvia,1996,12   (passengers:2  crew:10),0
59.9123,10.75,Norway,1996,141   (passengers:129  crew:12),0
-26.30488,-48.84621,"Joinville, Brazil",1996,2   (passengers:0  crew:2),0
61.21753,-149.85826,"Anchorage, Alaska",1996,3   (passengers:2  crew:1),0
52.36994,4.90788,Netherlands,1996,32   (passengers:26  crew:6),0
-5.96714,-77.06501,"Off Pasamayo, Peru",1996,70   (passengers:61  crew:9),0
-7.31107,18.97517,"Kahemba, Congo",1996,6   (passengers:4  crew:2),0
-8.42195,20.73961,"Lukapa, Angola",1996,6   (passengers:5  crew:1),0
45.22792,7.64573,"San Francesco al Campo, Italy",1996,2   (passengers:0  crew:2),2
55.3421,-131.64784,"Ketchikan, Alaska",1996,3   (passengers:2  crew:1),0
48.01625,-66.42166,"Eel River Crossing, New Brunswick, Canada",1996,8   (passengers:7  crew:1),0
-0.98109,-80.6967,"Manta, Ecuador",1996,4   (passengers:0  crew:4),30
53.34737,102.12353,"Khanty, Russia",1996,5   (passengers:3  crew:2),0
-15.77843,-47.92866,Brazil,1996,95   (passengers:89  crew:6),3
16.90969,-89.93111,"Near Tikal, Guatemala",1996,16   (passengers:14  crew:2),0
45.95775,2.17251,"Aubusson, France",1996,8   (passengers:7  crew:1),0
6.45471,3.38877,"Lagos, Nigeria",1996,143   (passengers:134  crew:9),0
28.62865,76.21811,"Near Charkhi Dadri, India",1996,349   (passengers:316  crew:33),0
-1.35981,36.65621,"Ngong, Kenya",1996,8   (passengers:?  crew:?),0
64.17033,48.83087,"Bolchaïa Pyssa, Russia",1996,14   (passengers:13  crew:1),0
39.9356,-91.39583,"Quincy, Illinois",1996,14   (passengers:10  crew:4),0
39.30762,-123.79892,"Off Cape Mendocino, CA",1996,10   (passengers:0  crew:10),0
-11.38819,43.29249,"Off Mitsamiouli, Comoros",1996,127   (passengers:117  crew:10),0
34.01985,-93.28743,"Bethel, Arkansas",1996,1   (passengers:0  crew:1),0
53.72042,91.44419,"Abakan, Siberia, Russia",1996,23   (passengers:19  crew:4),0
6.2459,-75.57457,"Medellin, Colombia",1996,14   (passengers:12  crew:2),0
-3.32879,114.5915,"Banjarmasin, Indonesia",1996,16   (passengers:14  crew:2),2
43.60768,-116.1934,"Boise, Idaho",1996,2   (passengers:0  crew:2),0
56.85263,35.93316,"Tver, Russia",1996,18   (passengers:11  crew:7),0
10.66526,-75.24007,"Rio Negro, Colombia",1996,4   (passengers:1  crew:3),0
37.33085,-80.81189,"Narrows, Virginia",1996,6   (passengers:3  crew:3),0
14.43958,79.99354,"Near Nellore, India",1996,22   (passengers:17  crew:5),0
43.76059,-71.95242,"Dorchester, New Hampshire",1996,2   (passengers:0  crew:2),0
36.06965,-76.60547,"Edenton, North Carolina",1997,2   (passengers:1  crew:1),0
-13.86827,-171.78915,"Moamoa, Samoa",1997,3   (passengers:2  crew:1),0
42.07407,-83.31318,"Near Monroe, Michigan",1997,29   (passengers:26  crew:3),0
58.29973,-134.40679,Alaska,1997,1   (passengers:0  crew:1),0
9.20405,12.4811,"Yola, Nigeria",1997,5   (passengers:2  crew:3),0
14.66927,-17.43661,Senegal,1997,25   (passengers:22  crew:3),0
-8.66745,15.13505,"Near Quiangala, Angola",1997,37   (passengers:33  crew:4),0
31.78004,35.21874,Israel,1997,73   (passengers:?  crew:?),0
-24.46281,-53.42095,"Carajas, Brazil",1997,1   (passengers:0  crew:1),0
14.63325,-90.46713,"Guatemala City, Guatemala",1997,5   (passengers:4  crew:1),0
44.54465,-79.21222,"Lake Simcoe, Ontario, Canada",1997,1   (passengers:0  crew:1),0
6.2459,-75.57457,"Medellin, Colombia",1997,4   (passengers:2  crew:2),0
-8.42195,20.73961,"Lucapa, Angola",1997,16   (passengers:12  crew:4),0
36.28292,59.59812,"Near Mashhad, Iran",1997,88   (passengers:80  crew:8),0
44.22938,42.04727,"Cherkessk, Russia",1997,50   (passengers:44  crew:6),0
14.08192,-87.20551,"Tegucigalpa, Honduras",1997,3   (passengers:?  crew:?),0
33.24711,-84.2636,"Griffin, Georgia",1997,2   (passengers:0  crew:2),0
70.63751,-160.03207,"Near Wainwright, Alaska",1997,5   (passengers:4  crew:1),0
-4.31047,15.28932,Democratic Republic Congo,1997,3   (passengers:0  crew:3),0
40.66285,46.33409,"Gyandzha, Azerbaijan",1997,6   (passengers:0  crew:6),0
13.43947,2.23759,"Sorei, Niger",1997,14   (passengers:?  crew:?),0
-2.74971,107.69386,"Tanjung Pandan, Indonesia",1997,15   (passengers:11  crew:4),0
36.71293,68.8612,"Near Konduz, Afghanistan",1997,36   (passengers:?  crew:?),0
30.17274,118.26731,"Huangtian, China",1997,35   (passengers:33  crew:2),0
1.56682,30.24821,"Irumu, Congo",1997,27   (passengers:20  crew:7),0
45.77037,106.27326,"Mandalgobi, Mongolia",1997,7   (passengers:7  crew:0),0
19.14681,72.79064,"Madh Island, India",1997,2   (passengers:0  crew:2),0
61.98412,-151.36625,"Skwentna, Alaska",1997,4   (passengers:3  crew:1),0
6.95337,-71.87352,"Near Saravena, Colombia",1997,25   (passengers:21  crew:4),0
-23.54116,-46.31051,"Suzano, Brazil",1997,1   (passengers:1  crew:0),0
20.02583,-75.8081,"Off Santiago de Cuba, Cuba",1997,44   (passengers:39  crew:5),0
59.46032,-135.30853,"Skagway, Alaska",1997,4   (passengers:3  crew:1),0
-6.91388,107.61031,"Bandung, Indonesia",1997,30   (passengers:25  crew:5),0
-6.08194,145.38967,"Goroka,  New Guinea",1997,2   (passengers:1  crew:1),0
9.95201,98.63384,"Near Ranong, Thailand",1997,2   (passengers:0  crew:2),0
4.97677,8.33636,"Calabar , Nigeria",1997,1   (passengers:0  crew:1),0
43.78237,11.255,"Florence, Italy",1997,1   (passengers:0  crew:1),0
13.47357,144.7542,"Agana, Guam",1997,228   (passengers:206  crew:22),0
25.77481,-80.19773,"Miami, Florida",1997,4   (passengers:1  crew:3),0
25.03737,121.56355,Taiwan,1997,16   (passengers:14  crew:2),0
58.1092,-68.40214,"100 miles SW of Kuujjuaq, Quebec, Canada",1997,2   (passengers:1  crew:1),0
-14.484,132.39645,"Tindal, NT, Australia",1997,5   (passengers:4  crew:1),0
-28.678,-49.37166,"Criciúma, Brazil",1997,2   (passengers:0  crew:2),0
10.50556,-66.91771,Venezuela,1997,12   (passengers:10  crew:2),0
11.55251,104.87901,"Phnom Penh, Cambodia",1997,65   (passengers:59  crew:6),0
4.4254,114.00737,"Near Miri, Malaysia",1997,10   (passengers:8  crew:2),0
-6.26423,14.23433,Zaire,1997,22   (passengers:21  crew:1),0
-29.68053,30.98644,"Namibia, Africa",1997,33   (passengers:23  crew:10),0
3.38562,98.56086,"Buah Nabar, Indonesia",1997,234   (passengers:222  crew:12),0
38.47863,-107.8776,"Near Montrose, Colorado",1997,9   (passengers:8  crew:1),0
13.45358,-16.57474,"Banjul, Gambia",1997,8   (passengers:6  crew:2),0
25.03737,121.56355,"Taipei, Taiwan",1997,5   (passengers:0  crew:5),0
-32.97931,-58.05197,"Nuevo Berlin, Uruguay",1997,74   (passengers:69  crew:5),0
36.62553,-121.92503,"Monterey Bay, near Pacific Grove, California",1997,1   (passengers:0  crew:1),0
34.43738,70.45955,"Jalal-Abad, Afghanistan",1997,2   (passengers:2  crew:0),0
53.36524,-113.39878,"Near La Roche, Alberta, Canada",1997,3   (passengers:2  crew:1),0
71.28883,-156.79237,"Near Barrow, Alaska",1997,8   (passengers:7  crew:1),0
52.40294,103.97579,"Irkutsk-2, Russia",1997,23   (passengers:17  crew:6),44
52.01416,-95.46906,"Little Grand Rapids, Canada",1997,4   (passengers:3  crew:1),0
-21.2974,-63.30643,"La Veriente, Bolivia",1997,10   (passengers:9  crew:1),0
25.35287,55.39203,"Sharjah, United Arab Emirates",1997,85   (passengers:77  crew:8),0
55.33023,-123.09436,"Near Mackenzie, British Colombia, Canada",1997,3   (passengers:2  crew:1),0
40.22077,22.31345,"Fotina, Greece",1997,70   (passengers:62  crew:8),0
-2.9366,104.76091,"Near Palembang, Indonesia",1997,104   (passengers:97  crew:7),0
38.32807,23.53714,"Tanagra, Greece",1997,5   (passengers:0  crew:5),0
-8.81566,13.23288,Angola,1997,5   (passengers:0  crew:5),0
38.4067,-75.06123,the Pacific Ocean,1997,1   (passengers:1  crew:0),0
7.99986,-80.92903,"Rio Sidra, Panama",1997,10   (passengers:9  crew:1),0
35.57613,-81.21359,"Maiden, North Carolina",1998,1   (passengers:0  crew:1),0
30.42754,67.29527,"Tor Kach, Pakistan",1998,51   (passengers:45  crew:6),0
49.19728,16.60368,"Brno, Czech Republic",1998,2   (passengers:0  crew:2),0
16.88214,96.13263,"Yangon (Rangoon), Myanmar",1998,16   (passengers:15  crew:1),0
8.48586,124.64797,"Cagyan de Oro, Philippines",1998,104   (passengers:99  crew:5),0
46.29168,11.45939,"Near Cavalese, Trento, Italy",1998,0   (passengers:0  crew:0),20
38.65583,-27.22104,"Terceira, Portugal",1998,7   (passengers:0  crew:7),0
41.0555,-3.81809,"Near Navafria, Spain",1998,5   (passengers:0  crew:5),0
8.81527,32.6613,"Nasir, Sudan",1998,27   (passengers:24  crew:3),0
25.03737,121.56355,"Taipei, Taiwan",1998,196   (passengers:182  crew:14),7
36.63573,-87.35009,"Near Clarksville, Tennesee",1998,1   (passengers:0  crew:1),0
46.80536,-100.77969,"Bismark, North Dakota",1998,1   (passengers:0  crew:1),0
-4.05738,39.66275,"Mombasa, Kenya",1998,6   (passengers:0  crew:6),0
24.8062,120.96894,"Off Hsinchu, Taiwan",1998,13   (passengers:8  crew:5),0
34.53314,69.10224,Afghanistan,1998,45   (passengers:32  crew:13),0
8.19038,124.02186,"Bacolod, Philippines",1998,0   (passengers:0  crew:0),3
-5.19218,-80.62833,"Piura, Peru",1998,22   (passengers:22  crew:0),1
19.35424,-99.30093,"Near Mexico City, Mexico",1998,2   (passengers:0  crew:2),0
2.91712,-75.27405,"Near Bogota, Colombia",1998,53   (passengers:43  crew:10),0
-2.85313,-76.35744,"Andoas, Peru",1998,75   (passengers:69  crew:6),0
16.41473,-7.29432,"Nema, Mauritania",1998,39   (passengers:32  crew:7),0
17.94743,102.61985,Laos,1998,26   (passengers:20  crew:6),0
35.07902,-80.67017,"Indian Trail, North Carolina",1998,5   (passengers:4  crew:1),0
49.02561,104.02518,"Near Erdenet, Mongolia",1998,28   (passengers:26  crew:2),0
